epoch,accuracy,dice_avg,dice_liver,dice_tumor,iou_liver,iou_tumor,learning_rate,loss,precision_liver,precision_tumor,recall_liver,recall_tumor,val_accuracy,val_dice_avg,val_dice_liver,val_dice_tumor,val_iou_liver,val_iou_tumor,val_loss,val_precision_liver,val_precision_tumor,val_recall_liver,val_recall_tumor
56,0.9997614026069641,0.9875701665878296,0.9984221458435059,0.9767186641693115,0.9968502521514893,0.9566227793693542,5.249999958323315e-06,0.3401206135749817,0.9983972907066345,0.9731918573379517,0.9984476566314697,0.9807548522949219,0.9985849261283875,0.9495075345039368,0.9904918074607849,0.9085233807563782,0.981170654296875,0.8631342053413391,0.3442753553390503,0.9900392293930054,0.9042221307754517,0.9909496307373047,0.9136239886283875
57,0.9997768998146057,0.9892277717590332,0.9985218644142151,0.9799336194992065,0.9970487356185913,0.9614113569259644,5.249999958323315e-06,0.34001216292381287,0.998452365398407,0.9789970517158508,0.9985917806625366,0.9815750122070312,0.9985705614089966,0.9655871391296387,0.9905723333358765,0.9406018257141113,0.9813278317451477,0.8897866606712341,0.3441380262374878,0.9900526404380798,0.941616952419281,0.9910970330238342,0.9405604004859924
58,0.9997801184654236,0.9876798391342163,0.9985395073890686,0.9768195152282715,0.9970837235450745,0.9573590159416199,5.249999958323315e-06,0.3399744927883148,0.9984778761863708,0.974338173866272,0.9986010789871216,0.9800323247909546,0.9986053705215454,0.9669933319091797,0.9904797077178955,0.9435067772865295,0.9811477661132812,0.8938780426979065,0.3449855446815491,0.9905283451080322,0.9354556798934937,0.9904342889785767,0.9526470899581909
59,0.9997686147689819,0.9905714988708496,0.9984434247016907,0.9826992154121399,0.9968940019607544,0.9662761688232422,5.249999958323315e-06,0.33997952938079834,0.9984342455863953,0.9802597761154175,0.9984539747238159,0.9854084253311157,0.9985760450363159,0.9644551277160645,0.9903748035430908,0.9385353326797485,0.9809391498565674,0.8860995769500732,0.34475767612457275,0.9901629090309143,0.932098388671875,0.9905909895896912,0.9466522932052612
60,0.9997909069061279,0.9876844882965088,0.9985875487327576,0.9767810106277466,0.9971803426742554,0.9579893350601196,2.6249999791616574e-06,0.3398757576942444,0.9984816908836365,0.9781147241592407,0.9986941814422607,0.9777527451515198,0.9985967874526978,0.959892749786377,0.9902926087379456,0.9294929504394531,0.980777382850647,0.8727075457572937,0.3456405699253082,0.9902396202087402,0.932731032371521,0.990348756313324,0.9340509176254272
61,0.9998292326927185,0.9845761060714722,0.9988964796066284,0.9702556133270264,0.997795581817627,0.9532233476638794,2.6249999791616574e-06,0.339723140001297,0.9989035725593567,0.9696793556213379,0.9988896250724792,0.9729503393173218,0.9986190795898438,0.9635511636734009,0.9907073974609375,0.9363945722579956,0.981590211391449,0.8823554515838623,0.34468504786491394,0.9902468323707581,0.9345341324806213,0.9911751747131348,0.9390295147895813
62,0.9998225569725037,0.9916027784347534,0.9988124966621399,0.9843929409980774,0.997628927230835,0.9696407914161682,2.6249999791616574e-06,0.3397393524646759,0.9987834095954895,0.9828188419342041,0.9988422393798828,0.9862916469573975,0.9986117482185364,0.9471572041511536,0.9905566573143005,0.9037573933601379,0.9812982678413391,0.8549103736877441,0.3447456657886505,0.9902174472808838,0.8958848714828491,0.9909011125564575,0.9129828810691833
63,0.9998217225074768,0.9912878274917603,0.9988018870353699,0.9837731122970581,0.9976072907447815,0.9685827493667603,2.6249999791616574e-06,0.3397313952445984,0.9988078474998474,0.9799249172210693,0.9987961649894714,0.9879476428031921,0.9986038208007812,0.9649704694747925,0.9905539155006409,0.9393873810768127,0.9812901020050049,0.8882032632827759,0.34496501088142395,0.9901029467582703,0.9331880807876587,0.9910079836845398,0.9464462995529175
64,0.999829113483429,0.9863457679748535,0.9988557696342468,0.9738365411758423,0.9977146983146667,0.9586015343666077,2.6249999791616574e-06,0.3396797180175781,0.9987801909446716,0.9716442227363586,0.9989311695098877,0.9763203263282776,0.9985983371734619,0.9643097519874573,0.990378201007843,0.9382416605949402,0.9809476733207703,0.8852059245109558,0.34501808881759644,0.9909329414367676,0.9279022216796875,0.9898261427879333,0.9509217143058777
65,0.9998462200164795,0.9925411343574524,0.9990081191062927,0.9860742092132568,0.9980193376541138,0.9728875160217285,1.3124999895808287e-06,0.33959925174713135,0.9989761114120483,0.9836602807044983,0.999040961265564,0.9886987805366516,0.9985766410827637,0.9584338665008545,0.9904610514640808,0.9264065623283386,0.9811100959777832,0.8729825615882874,0.3445642590522766,0.9906128644943237,0.9428461194038391,0.9903144836425781,0.9238768815994263
66,0.9998446702957153,0.9877111315727234,0.9989686012268066,0.9764537215232849,0.9979397654533386,0.9635491967201233,1.3124999895808287e-06,0.3396182358264923,0.998960554599762,0.9767155647277832,0.9989767670631409,0.9763973951339722,0.9986163377761841,0.967319130897522,0.9903681874275208,0.9442697763442993,0.9809306263923645,0.8951911926269531,0.34528401494026184,0.9898540377616882,0.9466761946678162,0.9908875823020935,0.9429754614830017
67,0.9998462796211243,0.985867977142334,0.9989604353904724,0.9727752804756165,0.997924268245697,0.9574936032295227,1.3124999895808287e-06,0.33961597084999084,0.9989640712738037,0.9675816297531128,0.9989579916000366,0.9793537259101868,0.99860018491745,0.968334972858429,0.9905392527580261,0.9461308121681213,0.9812600612640381,0.8983421325683594,0.34454718232154846,0.9904893636703491,0.9406744241714478,0.9905940294265747,0.9521658420562744
68,0.999860942363739,0.9913109540939331,0.999076783657074,0.9835447072982788,0.9981563091278076,0.9685728549957275,1.3124999895808287e-06,0.3395366966724396,0.9990608096122742,0.9851289391517639,0.999093234539032,0.9829987287521362,0.9986120462417603,0.9485797882080078,0.9905354380607605,0.9066241383552551,0.9812529683113098,0.8596161603927612,0.34509822726249695,0.9907567501068115,0.8977824449539185,0.9903169274330139,0.9165874719619751
69,0.999861478805542,0.9909842014312744,0.9990872740745544,0.9828810095787048,0.9981768131256104,0.9683815836906433,1.3124999895808287e-06,0.3395271599292755,0.9990833401679993,0.9848560094833374,0.9990915060043335,0.9829183220863342,0.9986175298690796,0.9673399925231934,0.9906761646270752,0.9440039992332458,0.9815292358398438,0.8947696089744568,0.345139741897583,0.9902709126472473,0.9437601566314697,0.9910880327224731,0.9451925158500671
70,0.9998518228530884,0.9877281785011292,0.9990167021751404,0.9764397144317627,0.9980362057685852,0.9635306596755981,1.3124999895808287e-06,0.3395329415798187,0.9990144371986389,0.9742128849029541,0.9990196228027344,0.9790385961532593,0.9985793828964233,0.9673967957496643,0.9902653694152832,0.9445281028747559,0.9807252287864685,0.8961789608001709,0.3454107344150543,0.9906001091003418,0.9404464960098267,0.9899354577064514,0.9496051669120789
71,0.9998555779457092,0.9934754967689514,0.9990255832672119,0.9879257678985596,0.998054027557373,0.9763524532318115,1.3124999895808287e-06,0.33954495191574097,0.9989597201347351,0.9848964214324951,0.9990920424461365,0.9912036061286926,0.9985992312431335,0.9539269208908081,0.9902766942977905,0.9175770282745361,0.980751097202301,0.8592661023139954,0.34527453780174255,0.9905942678451538,0.9193689823150635,0.9899656772613525,0.9279197454452515
72,0.9998617768287659,0.9927578568458557,0.9990839958190918,0.9864317178726196,0.9981702566146851,0.9735659956932068,1.3124999895808287e-06,0.33950406312942505,0.9990766644477844,0.9835934638977051,0.9990913271903992,0.9894357323646545,0.998612642288208,0.9685006141662598,0.9906331896781921,0.9463678002357483,0.9814431071281433,0.8993242383003235,0.3449592888355255,0.9907844662666321,0.9411354064941406,0.9904869198799133,0.9521834850311279
73,0.9998654723167419,0.9929103851318359,0.9990872740745544,0.9867336750030518,0.9981770515441895,0.9742159247398376,1.3124999895808287e-06,0.33946162462234497,0.9990862011909485,0.9850183725357056,0.9990888237953186,0.9888055920600891,0.9985901117324829,0.9685714840888977,0.9906229972839355,0.946520209312439,0.9814253449440002,0.8989429473876953,0.34468379616737366,0.9904840588569641,0.9430327415466309,0.9907684326171875,0.9508697390556335
74,0.9998640418052673,0.9879992008209229,0.999085545539856,0.9769132137298584,0.9981741309165955,0.9649794101715088,1.3124999895808287e-06,0.3394657373428345,0.9990689158439636,0.97540682554245,0.999102771282196,0.9792588949203491,0.9985842704772949,0.965268611907959,0.9904276132583618,0.9401093125343323,0.9810459017753601,0.8889009356498718,0.3449196219444275,0.9897614121437073,0.9457647204399109,0.9910988807678223,0.9371814131736755
0,0.8822773098945618,0.36876294016838074,0.7332391142845154,0.004286746960133314,0.6151461601257324,0.0022003967314958572,4.199999966658652e-05,1.1229304075241089,0.6850308775901794,0.07113818824291229,0.8769147396087646,0.024414338171482086,0.4342968761920929,0.1026712954044342,0.20534257590770721,1.1387072618163074e-08,0.1147141233086586,1.1387072618163074e-08,2.657602310180664,0.11475596576929092,0.0,0.9971035122871399,0.0
1,0.9832655191421509,0.5292867422103882,0.8896456360816956,0.16892771422863007,0.8024460673332214,0.10886386781930923,4.199999966658652e-05,0.5401888489723206,0.8877648711204529,0.4547172486782074,0.8971279263496399,0.11711443215608597,0.8105890154838562,0.19165684282779694,0.38331347703933716,1.9588365773870464e-07,0.23895329236984253,1.9588365773870464e-07,1.4113436937332153,0.2515597641468048,0.0,0.8388624787330627,0.0
2,0.9886074066162109,0.6750121116638184,0.923552393913269,0.4264715909957886,0.8586266040802002,0.3123680353164673,4.199999966658652e-05,0.47415322065353394,0.9210962653160095,0.6071814894676208,0.9293169975280762,0.3594183623790741,0.9180954098701477,0.24019716680049896,0.48039424419403076,6.775452021656747e-08,0.31793051958084106,6.775452021656747e-08,0.8860257863998413,0.446384996175766,0.0,0.5311881303787231,0.0
3,0.9908382892608643,0.7502596378326416,0.9394719004631042,0.5610469579696655,0.8861901164054871,0.43608009815216064,4.199999966658652e-05,0.44462066888809204,0.9377874135971069,0.6906607151031494,0.9430078864097595,0.5059179067611694,0.9456320405006409,0.26436957716941833,0.5287390947341919,8.894608782838986e-08,0.36420050263404846,8.894608782838986e-08,0.6704129576683044,0.724555253982544,0.0,0.42919883131980896,0.0
4,0.9920559525489807,0.7775429487228394,0.9470511078834534,0.6080342531204224,0.8996543884277344,0.48343807458877563,4.199999966658652e-05,0.4274320602416992,0.9460820555686951,0.7364158034324646,0.949700117111206,0.5542222261428833,0.9597625732421875,0.3448725938796997,0.6763954162597656,0.013349758461117744,0.5161071419715881,0.00801184680312872,0.6122457385063171,0.8495126962661743,0.037777770310640335,0.5748048424720764,0.008107302710413933
5,0.9928381443023682,0.8134814500808716,0.9524888396263123,0.6744741797447205,0.9095404744148254,0.5459558963775635,4.199999966658652e-05,0.41652125120162964,0.9508307576179504,0.7731592059135437,0.9555357098579407,0.6273577213287354,0.9869738817214966,0.5595465898513794,0.9105342626571655,0.20855875313282013,0.8361021280288696,0.13653573393821716,0.4631780683994293,0.9194613099098206,0.5239188075065613,0.902239978313446,0.13974900543689728
6,0.9937590956687927,0.8258023262023926,0.9590753316879272,0.6925293207168579,0.9214934706687927,0.5653054714202881,4.199999966658652e-05,0.40583670139312744,0.9573410153388977,0.7848529815673828,0.961693286895752,0.6572407484054565,0.9916644096374512,0.8168783783912659,0.9399147629737854,0.6938419342041016,0.8868019580841064,0.5668542981147766,0.4198296070098877,0.9832366704940796,0.8008186221122742,0.9005259871482849,0.6248642206192017
7,0.9948545098304749,0.8523356914520264,0.9660254120826721,0.7386460900306702,0.9343495965003967,0.6220440864562988,4.199999966658652e-05,0.39594775438308716,0.9643067121505737,0.7999069690704346,0.9682221412658691,0.7032935619354248,0.9940649271011353,0.8388218879699707,0.9585137963294983,0.7191300392150879,0.9205102324485779,0.5977058410644531,0.40127071738243103,0.983722448348999,0.7277068495750427,0.9348959922790527,0.7201635241508484
8,0.9950783252716064,0.8549177050590515,0.9677445888519287,0.7420907616615295,0.9375689625740051,0.6274373531341553,4.199999966658652e-05,0.3913887143135071,0.9666078090667725,0.8178383708000183,0.9693954586982727,0.7047795057296753,0.9956299066543579,0.8787768483161926,0.969950795173645,0.7876027822494507,0.9416989684104919,0.6718994975090027,0.389867901802063,0.9728543758392334,0.7720465064048767,0.9671623706817627,0.8127984404563904
9,0.9952879548072815,0.8709458112716675,0.9684387445449829,0.7734527587890625,0.9390501976013184,0.6626611351966858,4.199999966658652e-05,0.3880492150783539,0.9670241475105286,0.8152904510498047,0.9705246090888977,0.7516801953315735,0.9941226243972778,0.886701762676239,0.9580245018005371,0.8153789639472961,0.9195060133934021,0.6962190270423889,0.3948620557785034,0.9779031276702881,0.8416078090667725,0.9390636682510376,0.8162962198257446
10,0.9948103427886963,0.8509171009063721,0.965446949005127,0.7363876104354858,0.933358371257782,0.6247736215591431,4.199999966658652e-05,0.38801562786102295,0.9664393067359924,0.7955207824707031,0.9650627970695496,0.716705858707428,0.9953564405441284,0.8781258463859558,0.968201220035553,0.7880507707595825,0.938393771648407,0.6547893285751343,0.3836278021335602,0.9823505878448486,0.6968940496444702,0.9545451998710632,0.9154335260391235
11,0.9958318471908569,0.8828157186508179,0.9722767472267151,0.7933546304702759,0.9461241960525513,0.6881217956542969,4.199999966658652e-05,0.3803713917732239,0.9715878367424011,0.8309900760650635,0.9733605980873108,0.7748693823814392,0.9963183403015137,0.9156177639961243,0.9742363095283508,0.8569992780685425,0.9498029947280884,0.7534536719322205,0.37812358140945435,0.9827512502670288,0.8462368845939636,0.9659273028373718,0.8741240501403809
12,0.9961267709732056,0.8874340057373047,0.9741932153701782,0.8006739616394043,0.9497327208518982,0.6965529918670654,4.199999966658652e-05,0.3770231306552887,0.9735341668128967,0.8406190276145935,0.9751534461975098,0.7790413498878479,0.9962185621261597,0.9148785471916199,0.9735581278800964,0.856198787689209,0.948519766330719,0.7570538520812988,0.3756592273712158,0.9828888177871704,0.9154444932937622,0.9644676446914673,0.8123819828033447
13,0.9962842464447021,0.9042794704437256,0.9754775762557983,0.833081841468811,0.952170729637146,0.7299501895904541,4.199999966658652e-05,0.37433797121047974,0.9753618836402893,0.8625838756561279,0.975848376750946,0.817534863948822,0.9966067671775818,0.9044128656387329,0.9765554070472717,0.8322702050209045,0.954211413860321,0.7397720217704773,0.3731487989425659,0.9863809943199158,0.8466393947601318,0.9669595956802368,0.8227680325508118
14,0.9965931177139282,0.9044336080551147,0.9773485660552979,0.8315186500549316,0.9557445049285889,0.7275248765945435,4.199999966658652e-05,0.37143242359161377,0.9769014716148376,0.8717703223228455,0.9780279397964478,0.815330445766449,0.9969134330749512,0.8999361991882324,0.9785122871398926,0.8213604092597961,0.9579519033432007,0.7219463586807251,0.37062498927116394,0.9776175618171692,0.7967093586921692,0.979458212852478,0.8550840616226196
15,0.9968515038490295,0.9118562340736389,0.9792119860649109,0.8445001840591431,0.9592999815940857,0.7455447316169739,4.199999966658652e-05,0.3687264323234558,0.9791143536567688,0.8764905333518982,0.9794405102729797,0.8304991126060486,0.9968914985656738,0.9204109311103821,0.9777848720550537,0.8630371689796448,0.9565712213516235,0.7643821239471436,0.3689216375350952,0.9842019081115723,0.9325371384620667,0.9714978933334351,0.8101259469985962
16,0.9968558549880981,0.902614414691925,0.979159951210022,0.8260685205459595,0.9592050909996033,0.7276094555854797,4.199999966658652e-05,0.367716521024704,0.9785913825035095,0.8544366359710693,0.9799362421035767,0.8147013187408447,0.9969466924667358,0.917916476726532,0.9781261682510376,0.8577069044113159,0.9572287201881409,0.7581866383552551,0.3674960732460022,0.986825168132782,0.9408876895904541,0.9696147441864014,0.7964552044868469
17,0.9971306324005127,0.9220724701881409,0.9809437394142151,0.8632009029388428,0.9626325964927673,0.7759630680084229,4.199999966658652e-05,0.365371435880661,0.9804030656814575,0.8767945766448975,0.9816552996635437,0.8572059869766235,0.9972860813140869,0.937035322189331,0.9813815951347351,0.8926888108253479,0.9634678363800049,0.8095762133598328,0.3641287088394165,0.9851001501083374,0.8905149698257446,0.9777092933654785,0.8983138799667358
18,0.997331440448761,0.9199904799461365,0.9824008345603943,0.8575800061225891,0.9654346704483032,0.7710314393043518,4.199999966658652e-05,0.36324968934059143,0.9818632006645203,0.8738773465156555,0.9830817580223083,0.8508291840553284,0.9973770380020142,0.9154559373855591,0.9818572402000427,0.8490546345710754,0.9643740653991699,0.7652857303619385,0.363392174243927,0.9856226444244385,0.8721916675567627,0.9781444072723389,0.8332778215408325
19,0.9973085522651672,0.9170902967453003,0.981943666934967,0.8522361516952515,0.9645607471466064,0.7640471458435059,4.199999966658652e-05,0.36241135001182556,0.9817389845848083,0.8733352422714233,0.9822998046875,0.8426085710525513,0.9972186088562012,0.8943186402320862,0.9810537695884705,0.807583212852478,0.9628297686576843,0.7240486145019531,0.3632272779941559,0.9754894375801086,0.8375459313392639,0.9867169857025146,0.7836159467697144
20,0.9970428347587585,0.9145785570144653,0.9804047346115112,0.8487526178359985,0.9615972638130188,0.7588273882865906,4.199999966658652e-05,0.3628084063529968,0.980609655380249,0.8713977932929993,0.9803734421730042,0.8420971035957336,0.997145414352417,0.9169895648956299,0.9805177450180054,0.8534613847732544,0.9617992639541626,0.7556275129318237,0.36262020468711853,0.9798698425292969,0.8796757459640503,0.9811926484107971,0.839693009853363
21,0.9973758459091187,0.9232150316238403,0.9825190901756287,0.8639111518859863,0.965670108795166,0.7776107788085938,4.199999966658652e-05,0.360402911901474,0.9823272228240967,0.8891348242759705,0.9828203320503235,0.8558804392814636,0.9976162910461426,0.9261000156402588,0.9833720922470093,0.8688278198242188,0.9673057794570923,0.7810952067375183,0.3592604696750641,0.9864072203636169,0.8879358768463135,0.9803673028945923,0.8662097454071045
22,0.9977101683616638,0.9319640398025513,0.9849240779876709,0.8790045380592346,0.9703096151351929,0.7984447479248047,4.199999966658652e-05,0.3581169843673706,0.9850025773048401,0.8864471316337585,0.9849174618721008,0.8794921636581421,0.9976711869239807,0.9240389466285706,0.9842727184295654,0.8638049364089966,0.9690410494804382,0.7874251008033752,0.3588590621948242,0.9839670658111572,0.8722120523452759,0.9845959544181824,0.8582286238670349
23,0.9981237053871155,0.9474626183509827,0.9874207377433777,0.9075042605400085,0.9751670956611633,0.8347764015197754,2.099999983329326e-05,0.355946809053421,0.9870324730873108,0.9128693342208862,0.9878573417663574,0.906334400177002,0.9979217648506165,0.9449725151062012,0.9860166311264038,0.9039283990859985,0.9724257588386536,0.8284146785736084,0.3564607501029968,0.9910627603530884,0.9176999926567078,0.9810368418693542,0.8938567638397217
24,0.9982179999351501,0.934872567653656,0.9879308938980103,0.88181471824646,0.9761694073677063,0.8157057762145996,2.099999983329326e-05,0.3552584946155548,0.987233579158783,0.8854430317878723,0.9887009263038635,0.881368100643158,0.9980300664901733,0.9312479496002197,0.9864135980606079,0.8760823011398315,0.9732008576393127,0.8075299859046936,0.3567292094230652,0.9851477146148682,0.8708580136299133,0.9876952171325684,0.8830087780952454
25,0.9983711242675781,0.9507917165756226,0.9890941381454468,0.912489116191864,0.9784355163574219,0.8441562056541443,2.099999983329326e-05,0.35426199436187744,0.9884700179100037,0.9164592623710632,0.9897491931915283,0.9119135141372681,0.9981021285057068,0.9257449507713318,0.9868395924568176,0.8646501302719116,0.9740339517593384,0.7902437448501587,0.35580581426620483,0.990303099155426,0.8836084008216858,0.9834101796150208,0.8536792993545532
26,0.9984530806541443,0.9439998865127563,0.9897387027740479,0.8982612490653992,0.979692816734314,0.8302361965179443,2.099999983329326e-05,0.3535021245479584,0.9894437193870544,0.9106094241142273,0.9900562167167664,0.8941446542739868,0.9980709552764893,0.951698899269104,0.986926257610321,0.9164718389511108,0.9741986989974976,0.8467162251472473,0.3549748957157135,0.9909844994544983,0.8960418701171875,0.9829094409942627,0.9398837089538574
27,0.9985185861587524,0.9513910412788391,0.9901682138442993,0.9126143455505371,0.9805352091789246,0.8509154319763184,2.099999983329326e-05,0.3528081178665161,0.9899510145187378,0.9150577783584595,0.9904095530509949,0.9138778448104858,0.9981512427330017,0.9496172070503235,0.9874384999275208,0.9117962121963501,0.9751946926116943,0.8426581025123596,0.3546561300754547,0.986207902431488,0.8922662138938904,0.9886810183525085,0.9353082180023193
28,0.9985058307647705,0.947556734085083,0.990011990070343,0.9051015973091125,0.9802292585372925,0.844800591468811,2.099999983329326e-05,0.3526294231414795,0.9895220398902893,0.9050898551940918,0.9905275702476501,0.907162606716156,0.9980615377426147,0.9513159394264221,0.9868360757827759,0.9157954454421997,0.974022626876831,0.8477118015289307,0.3549109399318695,0.9858076572418213,0.9187028408050537,0.9878820776939392,0.9185272455215454
29,0.9985096454620361,0.9495367407798767,0.9900217652320862,0.9090515971183777,0.9802505970001221,0.8432857394218445,2.099999983329326e-05,0.35221725702285767,0.9896628856658936,0.9143150448799133,0.9904003143310547,0.9074429869651794,0.9981542825698853,0.924252986907959,0.987349271774292,0.8611562848091125,0.9750210046768188,0.7859387397766113,0.35444140434265137,0.9847302436828613,0.9094727039337158,0.9899924397468567,0.8241198062896729
30,0.9985068440437317,0.952711284160614,0.9899488687515259,0.9154734015464783,0.9801088571548462,0.8545461893081665,2.099999983329326e-05,0.3519805669784546,0.9897965788841248,0.9164732098579407,0.9901253581047058,0.9166933298110962,0.998046875,0.9163804650306702,0.9866055846214294,0.8461549878120422,0.9735739231109619,0.7739592790603638,0.35418426990509033,0.9863709211349487,0.8509482741355896,0.9868527054786682,0.8523916602134705
31,0.9984838962554932,0.9524938464164734,0.9898082613945007,0.9151796102523804,0.9798355102539062,0.8565825819969177,2.099999983329326e-05,0.3517257273197174,0.9893652200698853,0.9239051938056946,0.9902946949005127,0.9135944843292236,0.9980865716934204,0.9502135515213013,0.9865501523017883,0.9138769507408142,0.9734694957733154,0.8442443609237671,0.3542236387729645,0.987364649772644,0.9120263457298279,0.9857460856437683,0.917205274105072
32,0.998691201210022,0.9529007077217102,0.9913065433502197,0.9144952893257141,0.9827717542648315,0.8518900871276855,1.049999991664663e-05,0.35074862837791443,0.9912164807319641,0.92444908618927,0.9914127588272095,0.9134633541107178,0.9983471632003784,0.953513503074646,0.988432765007019,0.9185943007469177,0.9771385788917542,0.8533304333686829,0.35276520252227783,0.9906999468803406,0.9241551160812378,0.9861854314804077,0.9189903736114502
33,0.998790979385376,0.9577402472496033,0.991875410079956,0.9236054420471191,0.9838877320289612,0.8693681359291077,1.049999991664663e-05,0.3502817153930664,0.9915030598640442,0.925706148147583,0.9922627210617065,0.9231777787208557,0.99835205078125,0.9571281671524048,0.98858243227005,0.9256739616394043,0.9774301648139954,0.8627787828445435,0.35234150290489197,0.9895886778831482,0.9214876294136047,0.9875841736793518,0.9309806823730469
34,0.9988617897033691,0.9586976766586304,0.992336094379425,0.9250592589378357,0.9847986698150635,0.8710913062095642,1.049999991664663e-05,0.34986451268196106,0.9920234084129333,0.9301828145980835,0.9926596879959106,0.9219018816947937,0.9982596039772034,0.9553279876708984,0.9884379506111145,0.9222177267074585,0.9771465063095093,0.8592516183853149,0.3514879643917084,0.9871730208396912,0.9256137013435364,0.989712119102478,0.9205166101455688
35,0.9989021420478821,0.9635784029960632,0.9926602244377136,0.9344968199729919,0.9854317307472229,0.8832229375839233,1.049999991664663e-05,0.3494406044483185,0.9924288988113403,0.9395506381988525,0.9929006695747375,0.9369217157363892,0.9983453154563904,0.9545584321022034,0.9885698556900024,0.9205467700958252,0.9774039387702942,0.8571354746818542,0.3519161343574524,0.9896917939186096,0.9155240654945374,0.9874547719955444,0.9265395998954773
36,0.9989176988601685,0.956809937953949,0.9927927255630493,0.9208272695541382,0.9856934547424316,0.8689817786216736,1.049999991664663e-05,0.3492361307144165,0.9925645589828491,0.927776038646698,0.9930310249328613,0.9242709875106812,0.9983425736427307,0.9582769274711609,0.9884078502655029,0.9281458258628845,0.9770910143852234,0.8674760460853577,0.3518083691596985,0.9909687042236328,0.923748791217804,0.985868513584137,0.9337319731712341
37,0.9989784955978394,0.9642661213874817,0.9931671023368835,0.9353654980659485,0.9864310622215271,0.8832000494003296,1.049999991664663e-05,0.34882187843322754,0.9928240180015564,0.9305616021156311,0.9935193657875061,0.9423391222953796,0.998384416103363,0.947437047958374,0.9888302087783813,0.9060440063476562,0.9779166579246521,0.8436832427978516,0.35163500905036926,0.9897439479827881,0.9123584628105164,0.9879243969917297,0.9230664968490601
38,0.9989792704582214,0.9652397036552429,0.9932005405426025,0.9372793436050415,0.9864983558654785,0.8876481056213379,1.049999991664663e-05,0.3486393988132477,0.9930018782615662,0.9395318031311035,0.9934093952178955,0.9413205981254578,0.998403012752533,0.9547432661056519,0.9891239404678345,0.9203627109527588,0.9784923791885376,0.8569479584693909,0.35075923800468445,0.9882296919822693,0.9417921304702759,0.9900228381156921,0.9026254415512085
39,0.9989157319068909,0.9625211954116821,0.9927926659584045,0.9322496056556702,0.985694408416748,0.8783459663391113,1.049999991664663e-05,0.3486367464065552,0.9925580620765686,0.9363353252410889,0.9930427670478821,0.9328387975692749,0.9982721209526062,0.9376371502876282,0.9882726073265076,0.8870017528533936,0.9768235087394714,0.8267197608947754,0.3511984348297119,0.9919362664222717,0.8893419504165649,0.9846430420875549,0.8874005675315857
40,0.9989482760429382,0.943076491355896,0.9929125308990479,0.8932415843009949,0.9859338402748108,0.8468983173370361,1.049999991664663e-05,0.3484657406806946,0.9927302002906799,0.89911949634552,0.9931092858314514,0.8907320499420166,0.9983264207839966,0.9408193230628967,0.9883358478546143,0.8933026790618896,0.9769501686096191,0.8365225791931152,0.35159605741500854,0.9905799627304077,0.8898953199386597,0.9861139059066772,0.8980395793914795
41,0.9989400506019592,0.965557336807251,0.9929606914520264,0.9381542801856995,0.9860244989395142,0.8864858746528625,1.049999991664663e-05,0.3482741117477417,0.9928340911865234,0.9432528018951416,0.9930959343910217,0.9357476830482483,0.9982937574386597,0.9533738493919373,0.9880919456481934,0.9186556339263916,0.976470410823822,0.8508263230323792,0.35169777274131775,0.990894615650177,0.8849724531173706,0.9853149652481079,0.9563388228416443
42,0.9990541338920593,0.9700414538383484,0.9936315417289734,0.9464511275291443,0.9873520135879517,0.9000570178031921,5.249999958323315e-06,0.3477710485458374,0.9934044480323792,0.9439586400985718,0.9938678741455078,0.9504464864730835,0.9984676837921143,0.9583603143692017,0.9894462823867798,0.9272743463516235,0.9791213870048523,0.8674380779266357,0.35048431158065796,0.9907104969024658,0.9307962656021118,0.9881889820098877,0.9268829226493835
43,0.999123215675354,0.9626432061195374,0.9941372871398926,0.9311488270759583,0.9883479475975037,0.8808910250663757,5.249999958323315e-06,0.34748637676239014,0.9939681887626648,0.9425138235092163,0.9943116903305054,0.9313681721687317,0.9984765648841858,0.9539767503738403,0.9894078969955444,0.9185455441474915,0.9790455102920532,0.8550529479980469,0.3503153622150421,0.9908549785614014,0.9170586466789246,0.9879728555679321,0.9210410118103027
44,0.9991412162780762,0.9659193158149719,0.9942426085472107,0.9375962018966675,0.9885583519935608,0.8925949335098267,5.249999958323315e-06,0.3473127782344818,0.994093656539917,0.9397176504135132,0.9943986535072327,0.9373810291290283,0.9984713792800903,0.9610273838043213,0.989311158657074,0.9327436089515686,0.9788565635681152,0.8750346302986145,0.35078418254852295,0.9885170459747314,0.9248776435852051,0.9901123046875,0.941365659236908
45,0.9991629123687744,0.9666596055030823,0.9943959712982178,0.9389234781265259,0.9888596534729004,0.8917754888534546,5.249999958323315e-06,0.3471882939338684,0.9940813183784485,0.9415484070777893,0.9947162866592407,0.9422906637191772,0.9984661936759949,0.942514955997467,0.9892749190330505,0.8957547545433044,0.9787850975990295,0.8411000967025757,0.3502536714076996,0.9910276532173157,0.8866040110588074,0.9875328540802002,0.9059486985206604
46,0.9992160201072693,0.9666845202445984,0.9947558641433716,0.9386135339736938,0.989570140838623,0.8948977589607239,5.249999958323315e-06,0.34684112668037415,0.9947016835212708,0.9368888139724731,0.9948133826255798,0.9418143630027771,0.998494565486908,0.95928955078125,0.989777147769928,0.9288016557693481,0.9797681570053101,0.8697371482849121,0.34956178069114685,0.9897006154060364,0.924572229385376,0.9898593425750732,0.9341289401054382
