Liver_DSC,Liver_IoU,Liver_Precision,Liver_Recall,Liver_VOE,Liver_RVD,Liver_ASSD,Liver_MSD,Liver_ICC,Tumor_DSC,Tumor_IoU,Tumor_Precision,Tumor_Recall,Tumor_VOE,Tumor_RVD,Tumor_ASSD,Tumor_MSD,Tumor_ICC
0.99368054,0.98744047,0.99346405,0.99389714,0.012559533,0.0004359198,0.006319412391518653,1.0,0.9926517605781555,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9929013,0.98590267,0.9967816,0.9890511,0.014097333,-0.0077554747,0.007083647957043376,1.0,0.9918180704116821,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.99285716,0.9858156,0.9964158,0.98932385,0.014184415,-0.0071174377,0.007130192987155448,1.0,0.9924822449684143,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.975,0.9512195,0.99152535,0.9590163,0.0487805,-0.032786883,0.024729091414281743,1.0,0.9747732877731323,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.99433196,0.98872787,0.9903226,0.998374,0.011272132,0.008130081,0.005651717807500655,1.0,0.9938765168190002,0.9836066,0.96774197,0.9999997,0.9677416,0.032258034,-0.032258056,0.016129032258064516,1.0,0.9837138056755066
0.9883351,0.9769392,0.9907867,0.98589563,0.023060799,-0.0049365303,0.01165884811960028,1.0,0.9872336983680725,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9921384,0.9843994,0.98748046,0.9968404,0.015600622,0.009478673,0.007839559738631896,1.0,0.9918319582939148,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9849498,0.970346,0.9865997,0.9833055,0.029654026,-0.003338898,0.01504741291320263,1.0,0.9837647676467896,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9887755,0.9778002,0.9867617,0.9907975,0.02219981,0.0040899795,0.011220371596716355,1.0,0.9880636930465698,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9780161,0.95697796,0.992383,0.9640592,0.043022037,-0.028541226,0.18707774838719649,16.278820596099706,0.9768022298812866,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.99085766,0.9818809,0.9938865,0.9878472,0.018119097,-0.006076389,0.009312937639843066,1.4142135623730951,0.9901716709136963,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9835069,0.9675491,0.9947322,0.9725322,0.032450914,-0.022317596,0.01636779495604532,1.0,0.982330858707428,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9817001,0.964058,0.9976005,0.96629864,0.035942018,-0.031377107,0.018701979887362653,2.0,0.9797424674034119,0.7500001,0.60000026,0.6428567,0.89999914,0.39999974,0.39999962,0.2285714285714286,1.0,0.7604718804359436
0.9884259,0.9771167,0.9793578,0.99766356,0.022883296,0.018691588,0.011489325216496614,1.0,0.987827718257904,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9956459,0.9913295,0.997093,0.9942029,0.008670509,-0.0028985508,0.004352039096730704,1.0,0.9954498410224915,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.99335545,0.9867987,0.99390584,0.9928058,0.013201296,-0.0011068069,0.0066442137149006555,1.0,0.9925292730331421,9.9999e-06,9.9999e-06,0.0,0.0,0.99999,-0.99999,0.0,0.0,0.0
0.9957824,0.99160016,0.99830866,0.99326885,0.008399844,-0.0050483802,0.004385511802236616,1.4142135623730951,0.9950731992721558,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9867061,0.97376096,0.9817754,0.99168646,0.026239038,0.010095011,0.013269056486264193,1.0,0.9851893782615662,2.4999936e-06,2.4999936e-06,0.0,0.0,0.9999975,-0.9999975,0.0,0.0,0.0
0.98400986,0.968523,0.99255586,0.9756098,0.031476974,-0.017073171,0.01591720631846517,1.0,0.9836428761482239,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.96821517,0.93838865,0.9530686,0.98385096,0.061611354,0.032298137,0.03437031187421752,2.23606797749979,0.9666844606399536,0.8842105,0.7924529,0.92307687,0.84848475,0.20754713,-0.08080807,0.1973441515377965,5.830951894845301,0.884332537651062
0.96907216,0.94,0.97337276,0.96480936,0.060000002,-0.008797654,0.031521659341517405,1.0,0.9684284925460815,0.95238096,0.909091,0.9374999,0.9677417,0.090909004,0.03225806,0.047379032258064516,1.0,0.9523210525512695
0.99433106,0.988726,0.9965909,0.99208146,0.01127398,-0.004524887,0.005663821472645002,1.0,0.9940084218978882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.99371636,0.98751116,0.9919355,0.9955036,0.012488842,0.0035971224,0.00628045950336505,1.0,0.9932637214660645,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9872881,0.9748954,0.97899157,0.99572647,0.025104582,0.017094018,0.012640953817424406,1.0,0.9869492053985596,1.0,1.0,0.99999666,0.99999666,0.0,0.0,0.0,0.0,0.9999958872795105
0.99454266,0.9891446,0.99432564,0.9947598,0.010855377,0.00043668124,0.0054572763366810325,1.0,0.9936590790748596,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9898305,0.9798658,0.99319726,0.9864865,0.02013421,-0.006756757,0.010158117300974445,1.0,0.9894554615020752,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.99234974,0.9848156,0.98552823,0.9992663,0.0151844025,0.013939839,0.007602727872138691,1.0,0.9916808009147644,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.99312454,0.98634297,0.9974425,0.9888438,0.013657033,-0.00862069,0.006856865684804657,1.0,0.9922012090682983,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9822425,0.9651047,0.9847406,0.9797571,0.0348953,-0.0050607286,0.017751162474619133,1.0,0.9811083078384399,0.9550562,0.9139785,0.988372,0.92391294,0.08602148,-0.06521738,0.2379138308677092,9.486832980505138,0.9553585648536682
0.99006325,0.980322,0.983842,0.99636364,0.019677997,0.012727273,0.009897176432185408,1.0,0.9893621206283569,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.99376947,0.9876161,0.99068326,0.996875,0.012383878,0.00625,0.006220885093167702,1.0,0.9935170412063599,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
